model,dataset,val_uid,source_uid,analysis_split,depth,arm,level,requested_similarity,similarity,source_correct,baseline_correct,memory_correct,delta,baseline_eval_method,memory_eval_method,source_eval_method
phi4-mini,logiqa2,logiqa2-validation-000871,logiqa2-train-011124,calibration,simple,placebo,placebo,,0.12271706759929657,True,False,False,0.0,judge_fallback,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000872,logiqa2-train-011399,calibration,simple,retrieved,target_0.30,0.3,0.3000224530696869,True,False,False,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000872,logiqa2-train-003397,calibration,simple,retrieved,target_0.70,0.7,0.523129403591156,False,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000872,logiqa2-train-007301,calibration,simple,retrieved,top,,0.5287798643112183,False,False,False,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000872,logiqa2-train-008315,calibration,simple,placebo,placebo,,0.06761506199836731,True,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000873,logiqa2-train-000557,calibration,simple,retrieved,target_0.30,0.3,0.2998855710029602,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000873,logiqa2-train-010990,calibration,simple,retrieved,target_0.50,0.5,0.49994292855262756,True,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000873,logiqa2-train-008290,calibration,simple,retrieved,target_0.70,0.7,0.6009089946746826,True,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000873,logiqa2-train-005096,calibration,simple,retrieved,top,,0.6278741359710693,True,False,False,0.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000874,logiqa2-train-002830,calibration,simple,retrieved,target_0.30,0.3,0.29996535181999207,False,,,,unresolved,unresolved,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000874,logiqa2-train-006557,calibration,simple,retrieved,target_0.50,0.5,0.45500117540359497,False,,True,,unresolved,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000874,logiqa2-train-004934,calibration,simple,retrieved,target_0.70,0.7,0.451423317193985,False,,,,unresolved,unresolved,parser
phi4-mini,logiqa2,logiqa2-validation-000874,logiqa2-train-005090,calibration,simple,retrieved,top,,0.9104986786842346,False,,,,unresolved,unresolved,parser
phi4-mini,logiqa2,logiqa2-validation-000874,logiqa2-train-010910,calibration,simple,placebo,placebo,,-0.008718681521713734,False,,,,unresolved,unresolved,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000875,logiqa2-train-011056,test,simple,retrieved,target_0.30,0.3,0.30009472370147705,True,True,False,-1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000875,logiqa2-train-011170,test,simple,retrieved,target_0.70,0.7,0.42168086767196655,True,True,False,-1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000875,logiqa2-train-005841,test,simple,retrieved,top,,0.4583742618560791,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000876,logiqa2-train-009993,test,simple,retrieved,target_0.30,0.3,0.30001184344291687,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000876,logiqa2-train-003352,test,simple,retrieved,target_0.50,0.5,0.4990982711315155,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000876,logiqa2-train-010377,test,simple,retrieved,target_0.70,0.7,0.5522139668464661,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000877,logiqa2-train-000870,calibration,simple,retrieved,target_0.30,0.3,0.30000385642051697,False,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000877,logiqa2-train-008663,calibration,simple,retrieved,target_0.50,0.5,0.4990616738796234,False,False,False,0.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000877,logiqa2-train-005636,calibration,simple,retrieved,target_0.70,0.7,0.542251706123352,False,False,False,0.0,parser,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000877,logiqa2-train-005042,calibration,simple,retrieved,top,,0.6492384076118469,False,False,False,0.0,parser,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000877,logiqa2-train-000614,calibration,simple,placebo,placebo,,0.1363813579082489,False,False,False,0.0,parser,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000878,logiqa2-train-000799,calibration,simple,retrieved,target_0.30,0.3,0.29958945512771606,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000878,logiqa2-train-001764,calibration,simple,retrieved,target_0.50,0.5,0.3943163752555847,False,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000878,logiqa2-train-011036,calibration,simple,retrieved,target_0.70,0.7,0.3815499246120453,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000878,logiqa2-train-001544,calibration,simple,retrieved,top,,0.48038119077682495,False,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000878,logiqa2-train-000894,calibration,simple,placebo,placebo,,-0.025066018104553223,True,False,True,1.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000879,logiqa2-train-004206,test,simple,retrieved,target_0.30,0.3,0.2999466061592102,True,True,True,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000879,logiqa2-train-010922,test,simple,retrieved,target_0.50,0.5,0.5031054615974426,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000879,logiqa2-train-012069,test,simple,retrieved,top,,0.7039766907691956,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000879,logiqa2-train-001707,test,simple,placebo,placebo,,0.08843448013067245,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000880,logiqa2-train-001768,test,simple,retrieved,target_0.30,0.3,0.29998859763145447,True,True,True,0.0,judge_fallback,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000880,logiqa2-train-005328,test,simple,retrieved,target_0.50,0.5,0.4997335970401764,False,True,True,0.0,judge_fallback,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000880,logiqa2-train-005197,test,simple,retrieved,target_0.70,0.7,0.6125365495681763,False,True,True,0.0,judge_fallback,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000880,logiqa2-train-007156,test,simple,retrieved,top,,0.6655095815658569,False,True,True,0.0,judge_fallback,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000880,logiqa2-train-006241,test,simple,placebo,placebo,,0.04373771697282791,False,True,True,0.0,judge_fallback,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000881,logiqa2-train-005627,test,simple,retrieved,target_0.30,0.3,0.300021767616272,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000881,logiqa2-train-001904,test,simple,retrieved,target_0.50,0.5,0.4997406005859375,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000881,logiqa2-train-010713,test,simple,retrieved,target_0.70,0.7,0.6697003841400146,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000881,logiqa2-train-003877,test,simple,retrieved,top,,0.6868040561676025,True,True,True,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000881,logiqa2-train-007171,test,simple,placebo,placebo,,0.04595120623707771,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000882,logiqa2-train-007301,calibration,simple,retrieved,target_0.30,0.3,0.29997506737709045,False,,True,,unresolved,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000882,logiqa2-train-001374,calibration,simple,retrieved,target_0.50,0.5,0.4996126890182495,True,,True,,unresolved,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000882,logiqa2-train-011610,calibration,simple,retrieved,target_0.70,0.7,0.5297067165374756,True,,True,,unresolved,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000882,logiqa2-train-008821,calibration,simple,retrieved,top,,0.5399342775344849,True,,True,,unresolved,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000882,logiqa2-train-005333,calibration,simple,placebo,placebo,,0.02401152439415455,True,,True,,unresolved,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000883,logiqa2-train-002076,calibration,simple,retrieved,target_0.30,0.3,0.30001965165138245,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000883,logiqa2-train-003848,calibration,simple,retrieved,target_0.50,0.5,0.5016249418258667,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000883,logiqa2-train-001841,calibration,simple,retrieved,top,,0.6099129319190979,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000883,logiqa2-train-008288,calibration,simple,placebo,placebo,,0.009648233652114868,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000884,logiqa2-train-010551,test,simple,retrieved,target_0.50,0.5,0.4971383512020111,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000884,logiqa2-train-009692,test,simple,retrieved,target_0.70,0.7,0.5142763257026672,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000884,logiqa2-train-009873,test,simple,retrieved,top,,0.5282362699508667,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000884,logiqa2-train-003171,test,simple,placebo,placebo,,0.004724225029349327,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000885,logiqa2-train-009158,calibration,simple,retrieved,target_0.30,0.3,0.2999269664287567,True,True,True,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000885,logiqa2-train-008948,calibration,simple,retrieved,target_0.50,0.5,0.5017467737197876,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000885,logiqa2-train-012013,calibration,simple,retrieved,target_0.70,0.7,0.6393721699714661,True,True,True,0.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000885,logiqa2-train-009979,calibration,simple,placebo,placebo,,0.04493781924247742,False,True,True,0.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000887,logiqa2-train-011129,calibration,simple,retrieved,target_0.30,0.3,0.29997992515563965,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000887,logiqa2-train-010485,calibration,simple,retrieved,target_0.50,0.5,0.4997396767139435,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000887,logiqa2-train-011427,calibration,simple,retrieved,target_0.70,0.7,0.6498443484306335,False,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000887,logiqa2-train-006088,calibration,simple,retrieved,top,,0.689202606678009,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000887,logiqa2-train-002995,calibration,simple,placebo,placebo,,0.09668976068496704,False,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000888,logiqa2-train-006968,calibration,simple,retrieved,target_0.30,0.3,0.3000100255012512,False,False,False,0.0,judge_fallback,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000888,logiqa2-train-007151,calibration,simple,retrieved,target_0.50,0.5,0.498353511095047,False,False,False,0.0,judge_fallback,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000888,logiqa2-train-005840,calibration,simple,retrieved,target_0.70,0.7,0.5496810078620911,False,False,True,1.0,judge_fallback,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000888,logiqa2-train-007613,calibration,simple,retrieved,top,,0.9122955799102783,False,False,False,0.0,judge_fallback,judge_fallback,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000888,logiqa2-train-000190,calibration,simple,placebo,placebo,,0.06182103604078293,True,False,False,0.0,judge_fallback,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000889,logiqa2-train-010683,test,simple,retrieved,target_0.30,0.3,0.300242155790329,True,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000889,logiqa2-train-001820,test,simple,retrieved,target_0.50,0.5,0.5065872669219971,True,False,True,1.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000889,logiqa2-train-003360,test,simple,retrieved,target_0.70,0.7,0.5247076749801636,True,False,False,0.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000889,logiqa2-train-011136,test,simple,retrieved,top,,0.542849600315094,False,False,False,0.0,parser,judge_fallback,parser
phi4-mini,logiqa2,logiqa2-validation-000889,logiqa2-train-000092,test,simple,placebo,placebo,,-0.0015272552845999599,False,False,True,1.0,parser,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000890,logiqa2-train-011650,test,simple,retrieved,target_0.30,0.3,0.29999321699142456,False,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000890,logiqa2-train-007978,test,simple,retrieved,target_0.50,0.5,0.49792951345443726,False,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000890,logiqa2-train-002230,test,simple,retrieved,top,,0.6787286996841431,False,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000891,logiqa2-train-007405,calibration,simple,retrieved,target_0.30,0.3,0.299979567527771,False,,True,,unresolved,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000891,logiqa2-train-006587,calibration,simple,retrieved,target_0.50,0.5,0.4998663365840912,False,,True,,unresolved,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000891,logiqa2-train-010956,calibration,simple,retrieved,target_0.70,0.7,0.5447080731391907,False,,True,,unresolved,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000891,logiqa2-train-009715,calibration,simple,retrieved,top,,0.5914955735206604,False,,True,,unresolved,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000891,logiqa2-train-010631,calibration,simple,placebo,placebo,,0.07850269973278046,True,,True,,unresolved,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000892,logiqa2-train-004882,test,simple,retrieved,target_0.30,0.3,0.2999173700809479,True,True,True,0.0,judge_fallback,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000892,logiqa2-train-011320,test,simple,retrieved,target_0.50,0.5,0.4688614010810852,False,True,True,0.0,judge_fallback,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000892,logiqa2-train-001270,test,simple,retrieved,target_0.70,0.7,0.4576236605644226,True,True,True,0.0,judge_fallback,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000892,logiqa2-train-003315,test,simple,retrieved,top,,0.49048182368278503,False,True,True,0.0,judge_fallback,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000892,logiqa2-train-006270,test,simple,placebo,placebo,,-0.005150421056896448,False,True,True,0.0,judge_fallback,parser,judge_fallback
phi4-mini,logiqa2,logiqa2-validation-000893,logiqa2-train-008350,calibration,simple,retrieved,target_0.30,0.3,0.30001020431518555,True,True,False,-1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000893,logiqa2-train-008781,calibration,simple,retrieved,target_0.50,0.5,0.5000245571136475,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000893,logiqa2-train-003994,calibration,simple,retrieved,target_0.70,0.7,0.5793615579605103,True,True,False,-1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000893,logiqa2-train-001721,calibration,simple,retrieved,top,,0.9480841755867004,True,True,False,-1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000893,logiqa2-train-009928,calibration,simple,placebo,placebo,,0.06383594125509262,True,True,False,-1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000894,logiqa2-train-006548,calibration,simple,retrieved,target_0.30,0.3,0.29998716711997986,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000894,logiqa2-train-003051,calibration,simple,retrieved,target_0.50,0.5,0.500744104385376,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000894,logiqa2-train-000778,calibration,simple,retrieved,target_0.70,0.7,0.6442759037017822,True,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000894,logiqa2-train-009008,calibration,simple,retrieved,top,,0.6575140953063965,False,True,True,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000895,logiqa2-train-007794,calibration,simple,retrieved,target_0.30,0.3,0.3000052869319916,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000895,logiqa2-train-000589,calibration,simple,retrieved,target_0.50,0.5,0.4826759994029999,True,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000895,logiqa2-train-007334,calibration,simple,retrieved,target_0.70,0.7,0.48194563388824463,False,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000895,logiqa2-train-012089,calibration,simple,retrieved,top,,0.48877662420272827,True,False,True,1.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000895,logiqa2-train-001644,calibration,simple,placebo,placebo,,0.01261566486209631,True,False,False,0.0,parser,parser,parser
phi4-mini,logiqa2,logiqa2-validation-000896,logiqa2-train-003891,calibration,simple,retrieved,target_0.30,0.3,0.2999318540096283,False,True,True,0.0,parser,parser,parser
